cast_time_utc,cast_time_local,start_lat,start_lon,start_gps_horz_error,end_lat,end_lon,end_gps_horz_error,cast_duration,depth
2021-07-01 23:28:48,2021-07-01 15:28:48,59.8064339,-140.028628,22.076000213623047,59.8064963,-140.0285189,17.493000030517578,45.6,8.8625921116318818
2021-06-29 18:05:20,2021-06-29 10:05:20,59.7192124,-140.6371202,7.3420000076293945,59.7191963,-140.6368203,11.949000358581543,51.2,10.428339274788675
2021-06-30 22:28:54,2021-06-30 14:28:54,59.7236515,-140.5715986,8.3090000152587891,59.7236996,-140.5713089,12.062999725341797,119.4,31.818115250733051
2021-07-02 00:38:34,2021-07-01 16:38:34,59.8115461,-140.0904623,12.62600040435791,59.8114599,-140.0902307,28.804000854492188,54.8,11.087061095330501
2021-07-01 23:55:05,2021-07-01 15:55:05,59.8045771,-140.0583641,3.61299991607666,59.8044799,-140.0583068,10.312999725341797,61,7.8181393767056395
2021-06-30 22:41:48,2021-06-30 14:41:48,59.7226793,-140.5751063,4.7100000381469727,59.7226232,-140.5751581,14.647000312805176,22.2,1.7924649898822498
2021-06-30 22:33:55,2021-06-30 14:33:55,59.7236671,-140.5727678,3.7769999504089355,59.7237113,-140.5722565,14.529999732971191,177,33.991518787715748
2021-07-01 22:25:23,2021-07-01 14:25:23,59.8118559,-140.0160615,7.4530000686645508,59.8117597,-140.0160504,11.317999839782715,34.4,3.5240203229392453
2021-07-01 00:34:08,2021-06-30 16:34:08,59.725225,-140.5726455,27.482000350952148,59.7253334,-140.5715838,20.516000747680664,358.4,55.653511133671074
2021-07-02 23:18:15,2021-07-02 15:18:15,59.822683,-140.1132506,4.1230001449584961,59.822485,-140.1128234,11.852000236511231,204.4,46.173490815911407
2021-06-30 23:50:42,2021-06-30 15:50:42,59.7254292,-140.5702979,13.722000122070313,59.7255764,-140.5702763,18.900999069213867,326,55.548242792182663
2021-07-02 21:15:25,2021-07-02 13:15:25,59.8454262,-140.0862289,27.844999313354492,59.8453059,-140.0860527,49.078998565673828,80.2,13.106738322757069
2021-07-01 22:34:07,2021-07-01 14:34:07,59.8057843,-140.005482,3.625999927520752,59.8054932,-140.004429,17.424999237060547,75.6,7.66598511261901
2021-07-01 22:06:56,2021-07-01 14:06:56,59.8198243,-140.0487686,138.5989990234375,59.8198424,-140.0487453,189.3800048828125,16.8,1.3808090686798096
2021-07-05 22:57:53,2021-07-05 14:57:53,59.7247931,-140.5344462,14.12600040435791,59.7247858,-140.5343614,18.63599967956543,76.4,12.015226234560428
2021-06-28 22:02:36,2021-06-28 14:02:36,59.7272719,-140.6168656,12.921999931335449,59.7271809,-140.6170091,7.76200008392334,63.8,13.629518200984943
2021-07-05 01:05:46,2021-07-04 17:05:46,59.793339,-140.2341714,17.423999786376953,59.7932137,-140.2342896,9.9409999847412109,115.2,31.549872893879847
2021-06-29 18:26:57,2021-06-29 10:26:57,59.7151716,-140.6313886,4.2170000076293945,59.7151022,-140.6310651,54.272998809814453,53.6,10.079271720005917
2021-06-30 22:09:21,2021-06-30 14:09:21,59.7239932,-140.5692602,4.9720001220703125,59.724007,-140.5692732,16.163999557495117,57.2,12.896899761392913
2021-06-30 20:01:59,2021-06-30 12:01:59,59.7351537,-140.5368834,4.3039999008178711,59.735152,-140.536912,14.586000442504883,49.6,12.766044352916961
2021-07-02 00:30:38,2021-07-01 16:30:38,59.8046182,-140.0938033,5.804999828338623,59.8047037,-140.093751,18.555999755859375,18.6,1.0483894348144531
2021-06-29 18:31:58,2021-06-29 10:31:58,59.7125293,-140.6315038,5.6570000648498535,59.7122152,-140.6308438,14.140000343322754,129.6,6.813950626938432
2021-07-01 00:40:58,2021-06-30 16:40:58,59.7251826,-140.5727632,8.4729995727539062,59.7254248,-140.5718469,81.007003784179688,356.8,57.225190249356359
2021-07-02 00:49:03,2021-07-01 16:49:03,59.8165808,-140.0789849,5.1739997863769531,59.8164795,-140.0784727,19.7810001373291,96.2,21.427091265643689
2021-06-30 22:42:48,2021-06-30 14:42:48,59.7227176,-140.5750432,3.3680000305175781,59.7227797,-140.5748187,53.041999816894531,28.6,3.4833054151691378
