Date-Time,Logger_1081906_m,Logger_1082083_m,Logger_1081894_m,Logger_1081906_C,Logger_1082083_C,Logger_1081894_C,SN_21099393,SN_21099365,SN_21099398,SN_21099399,SN_21099394,,Order of loggers in the water column
8/12/21 23:00,-0.24,-14.37133571,-24.53574683,2.878,-0.456,-0.326,4.104938965,0.222453613,-0.270900879,-0.442502441,-0.388876953,,
8/13/21 0:00,-0.24,-14.35973571,-24.52704683,2.887,-0.447,-0.328,3.922612305,0.297529297,-0.206550293,-0.442502441,-0.378151855,,
8/13/21 1:00,-0.23,-14.36063571,-24.52414683,3.476,-0.481,-0.326,4.351616211,0.093752441,-0.270900879,-0.431777344,-0.399602051,,
8/13/21 2:00,-0.22,-14.35323571,-24.51514683,3.458,-0.493,-0.326,3.665209961,0.222453613,-0.195825195,-0.431777344,-0.388876953,,
8/13/21 3:00,-0.22,-14.33443571,-24.50754683,3.292,-0.497,-0.325,3.997687988,0.243903809,-0.206550293,-0.431777344,-0.399602051,,
8/13/21 4:00,-0.21,-14.32493571,-24.50644683,3.502,-0.492,-0.327,3.557958984,0.136652832,-0.238725586,-0.410327148,-0.399602051,,
8/13/21 5:00,-0.20,-14.28893571,-24.51044683,3.502,-0.535,-0.328,3.654484863,0.51203125,-0.206550293,-0.410327148,-0.399602051,,
8/13/21 6:00,-0.19,-14.30103571,-24.50884683,3.27,-0.513,-0.327,3.450708008,0.168828125,-0.303076172,-0.410327148,-0.388876953,,
8/13/21 7:00,-0.17,-14.28973571,-24.49274683,3.118,-0.488,-0.326,4.201464844,0.211728516,-0.249450684,-0.453227539,-0.378151855,,
8/13/21 8:00,-0.17,-14.25493571,-24.48044683,3.419,-0.455,-0.329,4.019138184,0.179553223,-0.292351074,-0.410327148,-0.378151855,,
8/13/21 9:00,-0.16,-14.26473571,-24.47074683,3.208,-0.424,-0.328,3.418532715,0.104477539,-0.335251465,-0.431777344,-0.367426758,,
8/13/21 10:00,-0.15,-14.27113571,-24.46304683,3.345,-0.425,-0.328,3.933337402,0.394055176,-0.303076172,-0.421052246,-0.399602051,,
8/13/21 11:00,-0.15,-14.23453571,-24.45934683,3.204,-0.408,-0.328,3.965512695,0.243903809,-0.35670166,-0.399602051,-0.399602051,,
8/13/21 12:00,-0.14,-14.24833571,-24.43984683,3.122,-0.437,-0.326,3.986962891,0.179553223,-0.281625977,-0.378151855,-0.35670166,,
8/13/21 13:00,-0.15,-14.24083571,-24.43874683,3.337,-0.483,-0.329,4.008413086,0.447680664,-0.31380127,-0.388876953,-0.378151855,,
8/13/21 14:00,-0.15,-14.26273571,-24.45174683,3.498,-0.514,-0.329,2.442548828,0.308254395,-0.303076172,-0.345976562,-0.335251465,,
8/13/21 15:00,-0.16,-14.28383571,-24.46184683,3.346,-0.538,-0.328,4.008413086,0.458405762,-0.195825195,-0.378151855,-0.345976562,,
8/13/21 16:00,-0.18,-14.30233571,-24.48484683,3.123,-0.511,-0.328,2.517624512,0.318979492,-0.270900879,-0.35670166,-0.345976562,,
8/13/21 17:00,-0.20,-14.32943571,-24.52524683,3.914,-0.512,-0.33,4.062038574,0.308254395,-0.249450684,-0.35670166,-0.335251465,,
8/13/21 18:00,-0.22,-14.33853571,-24.57584683,4.027,-0.516,-0.329,3.493608398,0.286804199,-0.249450684,-0.35670166,-0.35670166,,
8/13/21 19:00,-0.22,-14.32003571,-24.58374683,2.248,-0.48,-0.329,2.678500977,0.222453613,-0.195825195,-0.378151855,-0.335251465,,
8/13/21 20:00,-0.23,-14.34273571,-24.56864683,4.384,-0.49,-0.328,3.311281738,0.297529297,-0.131474609,-0.35670166,-0.35670166,,
8/13/21 21:00,-0.24,-14.35783571,-24.56214683,3.98,-0.47,-0.329,3.686660156,0.501306152,-0.249450684,-0.378151855,-0.335251465,,
8/13/21 22:00,-0.25,-14.37303571,-24.55504683,3.698,-0.465,-0.327,3.783186035,0.458405762,-0.260175781,-0.35670166,-0.345976562,,
8/13/21 23:00,-0.25,-14.37913571,-24.54384683,3.375,-0.434,-0.328,3.9440625,0.51203125,-0.174375,-0.388876953,-0.335251465,,
8/14/21 0:00,-0.26,-14.38683571,-24.53474683,3.291,-0.368,-0.329,3.590134277,0.544206543,-0.195825195,-0.378151855,-0.345976562,,
8/14/21 1:00,-0.26,-14.38973571,-24.52514683,3.06,-0.391,-0.329,3.300556641,0.844509277,-0.013498535,-0.378151855,-0.335251465,,
8/14/21 2:00,-0.26,-14.39033571,-24.51184683,3.391,-0.403,-0.328,3.461433105,0.855234375,0.061577148,-0.345976562,-0.303076172,,
8/14/21 3:00,-0.27,-14.38543571,-24.49744683,3.448,-0.4,-0.33,3.193305664,0.083027344,-0.056398926,-0.35670166,-0.324526367,,
8/14/21 4:00,-0.26,-14.38903571,-24.48414683,3.146,-0.399,-0.332,3.386357422,0.276079102,-0.131474609,-0.345976562,-0.303076172,,
8/14/21 5:00,-0.26,-14.38933571,-24.47014683,2.989,-0.387,-0.331,3.332731934,0.469130859,-0.174375,-0.303076172,-0.324526367,,
8/14/21 6:00,-0.26,-14.38583571,-24.46304683,3.247,-0.4,-0.33,3.461433105,0.447680664,-0.163649902,-0.345976562,-0.303076172,,
8/14/21 7:00,-0.26,-14.39213571,-24.45194683,3.295,-0.426,-0.332,3.332731934,0.726533203,-0.174375,-0.345976562,-0.292351074,,
8/14/21 8:00,-0.26,-14.38833571,-24.44134683,2.947,-0.428,-0.332,2.721401367,1.037561035,-0.120749512,-0.324526367,-0.303076172,,
8/14/21 9:00,-0.27,-14.39403571,-24.42974683,2.77,-0.415,-0.331,3.150405273,0.973210449,-0.077849121,-0.345976562,-0.303076172,,
8/14/21 10:00,-0.27,-14.39193571,-24.42014683,2.957,-0.41,-0.331,2.292397461,1.005385742,-0.099299316,-0.35670166,-0.303076172,,
8/14/21 11:00,-0.27,-14.39573571,-24.40864683,3.131,-0.377,-0.33,2.689226074,1.112636719,-0.185100098,-0.31380127,-0.281625977,,
8/14/21 12:00,-0.27,-14.39663571,-24.39794683,3.329,-0.356,-0.332,3.343457031,1.005385742,-0.110024414,-0.292351074,-0.281625977,,
8/14/21 13:00,-0.27,-14.39803571,-24.39114683,3.275,-0.372,-0.331,2.442548828,0.908859863,-0.03494873,-0.292351074,-0.270900879,,
8/14/21 14:00,-0.27,-14.38883571,-24.37944683,3.388,-0.349,-0.331,2.549799805,0.83378418,-0.03494873,-0.292351074,-0.249450684,,
8/14/21 15:00,-0.27,-14.39333571,-24.36854683,3.725,-0.348,-0.332,2.24949707,0.865959473,-0.110024414,-0.292351074,-0.238725586,,
8/14/21 16:00,-0.26,-14.38803571,-24.35094683,3.303,-0.217,-0.332,2.228046875,0.758708496,-0.120749512,-0.260175781,-0.217275391,,
8/14/21 17:00,-0.26,-14.38663571,-24.35154683,4.026,-0.197,-0.331,2.657050781,0.715808105,-0.077849121,-0.238725586,-0.206550293,,
8/14/21 18:00,-0.26,-14.36803571,-24.38344683,3.864,-0.217,-0.332,3.043154297,0.662182617,-0.142199707,-0.238725586,-0.206550293,,
8/14/21 19:00,-0.24,-14.37013571,-24.40724683,3.649,-0.196,-0.332,3.07532959,0.983935547,-0.174375,-0.142199707,-0.174375,,
8/14/21 20:00,-0.24,-14.36703571,-24.39464683,3.229,-0.192,-0.333,2.807202148,0.887409668,-0.185100098,-0.163649902,-0.174375,,
8/14/21 21:00,-0.23,-14.35663571,-24.37054683,2.848,-0.164,-0.331,2.699951172,0.941035156,-0.185100098,-0.185100098,-0.185100098,,
8/14/21 22:00,-0.23,-14.36683571,-24.35344683,2.959,-0.166,-0.333,2.775026855,0.747983398,-0.163649902,-0.120749512,-0.131474609,,
8/14/21 23:00,-0.23,-14.35843571,-24.33234683,3.181,-0.201,-0.334,3.139680176,0.65145752,-0.185100098,-0.120749512,-0.088574219,,
8/15/21 0:00,-0.23,-14.35683571,-24.31534683,3.182,-0.221,-0.333,3.182580566,0.83378418,-0.260175781,-0.131474609,-0.110024414,,
8/15/21 1:00,-0.22,-14.35103571,-24.29314683,2.899,-0.182,-0.332,3.000253906,0.597832031,-0.206550293,-0.131474609,-0.120749512,,
8/15/21 2:00,-0.21,-14.34843571,-24.27834683,2.536,-0.168,-0.332,2.699951172,0.597832031,-0.174375,-0.142199707,-0.131474609,,
8/15/21 3:00,-0.21,-14.34693571,-24.26274683,2.321,-0.17,-0.333,2.828652344,0.522756348,-0.174375,-0.152924805,-0.120749512,,
8/15/21 4:00,-0.21,-14.34513571,-24.24514683,2.239,-0.189,-0.333,2.871552734,0.404780273,-0.217275391,-0.185100098,-0.152924805,,
8/15/21 5:00,-0.22,-14.34613571,-24.23074683,2.562,-0.18,-0.333,2.75357666,0.683632813,-0.217275391,-0.206550293,-0.185100098,,
8/15/21 6:00,-0.22,-14.34733571,-24.21944683,2.439,-0.186,-0.333,2.807202148,0.919584961,-0.174375,-0.238725586,-0.185100098,,
8/15/21 7:00,-0.22,-14.34873571,-24.20964683,1.867,-0.186,-0.334,2.699951172,1.005385742,-0.174375,-0.228000488,-0.195825195,,
8/15/21 8:00,-0.23,-14.35223571,-24.20604683,2.373,-0.187,-0.333,2.581975098,0.887409668,-0.131474609,-0.217275391,-0.174375,,
8/15/21 9:00,-0.23,-14.35793571,-24.19884683,2.408,-0.183,-0.334,2.453273926,0.962485352,-0.131474609,-0.238725586,-0.195825195,,
8/15/21 10:00,-0.23,-14.36383571,-24.19674683,2.455,-0.17,-0.334,2.238771973,0.898134766,-0.131474609,-0.228000488,-0.217275391,,
8/15/21 11:00,-0.24,-14.36413571,-24.19794683,2.656,-0.172,-0.333,2.228046875,0.87668457,-0.152924805,-0.249450684,-0.228000488,,
8/15/21 12:00,-0.25,-14.37623571,-24.19944683,3.177,-0.161,-0.333,2.549799805,0.715808105,-0.174375,-0.238725586,-0.228000488,,
8/15/21 13:00,-0.26,-14.38153571,-24.20044683,3.588,-0.223,-0.334,2.785751953,0.908859863,-0.174375,-0.281625977,-0.238725586,,
8/15/21 14:00,-0.27,-14.38893571,-24.20024683,4.153,-0.21,-0.334,2.378198242,0.951760254,-0.152924805,-0.292351074,-0.249450684,,
8/15/21 15:00,-0.26,-14.39263571,-24.20234683,3.61,-0.21,-0.333,2.678500977,0.919584961,-0.110024414,-0.292351074,-0.249450684,,
8/15/21 16:00,-0.27,-14.39643571,-24.20394683,4.249,-0.21,-0.332,2.57125,0.951760254,-0.067124023,-0.281625977,-0.260175781,,
8/15/21 17:00,-0.28,-14.39713571,-24.21194683,4.528,-0.184,-0.334,2.378198242,1.005385742,-0.152924805,-0.260175781,-0.206550293,,
8/15/21 18:00,-0.28,-14.38933571,-24.23424683,4.867,-0.162,-0.333,2.303122559,0.908859863,-0.217275391,-0.249450684,-0.206550293,,
8/15/21 19:00,-0.29,-14.39783571,-24.29634683,4.659,-0.158,-0.334,2.410373535,1.01611084,-0.195825195,-0.195825195,-0.174375,,
8/15/21 20:00,-0.28,-14.41003571,-24.37104683,3.888,-0.295,-0.332,2.496174316,0.930310059,-0.142199707,-0.228000488,-0.174375,,
8/15/21 21:00,-0.29,-14.38903571,-24.44584683,3.578,-0.273,-0.334,3.25765625,0.865959473,-0.174375,-0.152924805,-0.142199707,,
8/15/21 22:00,-0.29,-14.40463571,-24.43814683,3.182,-0.24,-0.334,1.756142578,-0.110024414,-0.174375,-0.185100098,-0.142199707,,
8/15/21 23:00,-0.30,-14.42703571,-24.41754683,3.072,-0.27,-0.333,2.270947266,1.294963379,-0.013498535,-0.195825195,-0.152924805,,
8/16/21 0:00,-0.30,-14.41913571,-24.39424683,2.858,-0.105,-0.334,2.06717041,1.305688477,-0.03494873,-0.174375,-0.142199707,,
8/16/21 1:00,-0.31,-14.43553571,-24.37574683,3.079,-0.161,-0.331,2.20659668,1.412939453,-0.067124023,-0.217275391,-0.152924805,,
8/16/21 2:00,-0.30,-14.43153571,-24.35544683,2.948,-0.238,-0.334,1.981369629,1.241337891,0.32970459,-0.206550293,-0.185100098,,
8/16/21 3:00,-0.31,-14.44003571,-24.33354683,2.781,0.137,-0.333,1.906293945,1.316413574,0.340429687,-0.206550293,-0.163649902,,
8/16/21 4:00,-0.32,-14.44803571,-24.31524683,2.728,-0.202,-0.333,1.917019043,1.445114746,0.286804199,-0.206550293,-0.152924805,,
8/16/21 5:00,-0.32,-14.45363571,-24.30034683,2.794,-0.162,-0.332,1.88484375,1.284238281,0.37260498,-0.142199707,-0.131474609,,
8/16/21 6:00,-0.33,-14.45163571,-24.28674683,2.966,-0.006,-0.334,1.874118652,0.458405762,0.37260498,0.029401855,0.018676758,,
8/16/21 7:00,-0.34,-14.46603571,-24.27294683,2.884,-0.123,-0.333,1.938469238,0.469130859,0.340429687,-0.056398926,-0.03494873,,
8/16/21 8:00,-0.34,-14.47083571,-24.25744683,2.886,-0.191,-0.332,1.970644531,0.436955566,0.168828125,-0.131474609,-0.110024414,,
8/16/21 9:00,-0.34,-14.47373571,-24.24594683,2.944,-0.183,-0.331,1.949194336,0.447680664,0.211728516,-0.131474609,-0.099299316,,
8/16/21 10:00,-0.34,-14.47673571,-24.23504683,2.972,-0.185,-0.332,1.938469238,0.436955566,0.061577148,-0.120749512,-0.088574219,,
8/16/21 11:00,-0.35,-14.48273571,-24.22504683,3.229,-0.196,-0.329,1.938469238,0.436955566,-0.045673828,-0.110024414,-0.077849121,,
8/16/21 12:00,-0.36,-14.48553571,-24.21354683,3.565,-0.194,-0.332,2.077895508,0.32970459,-0.099299316,-0.142199707,-0.110024414,,
8/16/21 13:00,-0.35,-14.48003571,-24.20394683,4.434,-0.166,-0.331,2.270947266,0.404780273,-0.142199707,-0.110024414,-0.099299316,,
8/16/21 14:00,-0.36,-14.48193571,-24.19354683,4.231,-0.198,-0.331,2.131520996,0.415505371,-0.163649902,-0.185100098,-0.099299316,,
8/16/21 15:00,-0.37,-14.47833571,-24.18174683,5.429,-0.224,-0.331,2.228046875,0.447680664,-0.174375,-0.152924805,-0.142199707,,
8/16/21 16:00,-0.36,-14.48203571,-24.17564683,4.915,-0.21,-0.329,2.152971191,0.941035156,-0.174375,-0.195825195,-0.152924805,,
8/16/21 17:00,-0.36,-14.47743571,-24.16404683,4.839,-0.207,-0.329,2.002819824,0.801608887,-0.174375,-0.206550293,-0.131474609,,
8/16/21 18:00,-0.35,-14.47853571,-24.15454683,4.318,-0.218,-0.33,1.981369629,0.715808105,-0.174375,-0.206550293,-0.185100098,,
8/16/21 19:00,-0.36,-14.45633571,-24.15394683,5.271,-0.205,-0.33,2.131520996,0.672907715,-0.099299316,-0.185100098,-0.174375,,
8/16/21 20:00,-0.35,-14.46913571,-24.17254683,4.44,-0.241,-0.33,1.820493164,0.726533203,-0.099299316,-0.206550293,-0.185100098,,
8/16/21 21:00,-0.34,-14.46843571,-24.18644683,4.058,-0.255,-0.33,2.110070801,0.672907715,-0.110024414,-0.217275391,-0.174375,,
8/16/21 22:00,-0.34,-14.46703571,-24.17974683,3.942,-0.239,-0.328,2.506899414,0.737258301,-0.099299316,-0.185100098,-0.174375,,
8/16/21 23:00,-0.34,-14.46423571,-24.17164683,4.021,-0.211,-0.33,2.313847656,0.672907715,-0.195825195,-0.206550293,-0.163649902,,
8/17/21 0:00,-0.33,-14.45933571,-24.15464683,3.711,-0.159,-0.328,2.346022949,0.715808105,-0.195825195,-0.217275391,-0.185100098,,
8/17/21 1:00,-0.33,-14.46013571,-24.14574683,3.343,-0.193,-0.328,2.099345703,0.823059082,-0.174375,-0.206550293,-0.195825195,,
8/17/21 2:00,-0.32,-14.45503571,-24.13314683,3.385,-0.136,-0.33,1.88484375,1.005385742,-0.152924805,-0.228000488,-0.217275391,,
8/17/21 3:00,-0.32,-14.45443571,-24.12354683,3.932,-0.176,-0.327,1.799042969,1.048286133,-0.174375,-0.228000488,-0.206550293,,
8/17/21 4:00,-0.31,-14.44233571,-24.10684683,3.506,-0.206,-0.327,2.013544922,1.01611084,-0.067124023,-0.249450684,-0.206550293,,
8/17/21 5:00,-0.30,-14.42583571,-24.09024683,3.466,-0.194,-0.327,2.002819824,0.844509277,-0.099299316,-0.217275391,-0.206550293,,
8/17/21 6:00,-0.29,-14.41813571,-24.07884683,3.633,-0.163,-0.328,2.174421387,1.005385742,-0.045673828,-0.217275391,-0.206550293,,
8/17/21 7:00,-0.29,-14.39583571,-24.07504683,3.686,-0.147,-0.326,1.938469238,0.865959473,-0.002773438,-0.249450684,-0.206550293,,
8/17/21 8:00,-0.29,-14.40413571,-24.07414683,2.995,-0.121,-0.327,1.992094727,1.01611084,0.040126953,-0.238725586,-0.206550293,,
8/17/21 9:00,-0.28,-14.35813571,-24.07794683,3.011,-0.112,-0.326,2.110070801,0.533481445,-0.002773438,-0.228000488,-0.206550293,,
8/17/21 10:00,-0.27,-14.30423571,-24.08384683,2.472,-0.111,-0.326,2.270947266,0.672907715,-0.045673828,-0.217275391,-0.185100098,,
8/17/21 11:00,-0.26,-14.26803571,-24.08274683,2.322,-0.106,-0.324,2.228046875,0.51203125,-0.088574219,-0.206550293,-0.174375,,
8/17/21 12:00,-0.26,-14.39193571,-24.08194683,3.624,-0.113,-0.325,2.163696289,0.37260498,-0.110024414,-0.238725586,-0.185100098,,
8/17/21 13:00,-0.27,-14.35233571,-24.09234683,3.264,-0.143,-0.324,2.453273926,0.404780273,-0.110024414,-0.249450684,-0.185100098,,
8/17/21 14:00,-0.26,-14.37353571,-24.09164683,3.74,-0.139,-0.325,1.949194336,1.05901123,-0.099299316,-0.249450684,-0.185100098,,
8/17/21 15:00,-0.25,-14.36153571,-24.09534683,4.108,-0.142,-0.323,1.927744141,0.973210449,-0.002773438,-0.238725586,-0.174375,,
8/17/21 16:00,-0.25,-14.36473571,-24.09544683,4.166,-0.213,-0.324,2.260222168,0.672907715,0.018676758,-0.228000488,-0.206550293,,
8/17/21 17:00,-0.25,-14.35463571,-24.09844683,4.274,-0.172,-0.323,1.949194336,0.865959473,0.029401855,-0.281625977,-0.206550293,,
8/17/21 18:00,-0.25,-14.35903571,-24.10214683,4.55,-0.241,-0.324,1.820493164,0.104477539,-0.013498535,-0.281625977,-0.206550293,,
8/17/21 19:00,-0.25,-14.35403571,-24.10764683,4.336,-0.189,-0.321,1.841943359,0.093752441,0.050852051,-0.260175781,-0.228000488,,
8/17/21 20:00,-0.25,-14.34333571,-24.15004683,4.097,-0.209,-0.323,1.88484375,0.672907715,0.018676758,-0.249450684,-0.217275391,,
8/17/21 21:00,-0.24,-14.33933571,-24.22334683,4.731,-0.246,-0.322,2.260222168,0.65145752,-0.099299316,-0.238725586,-0.217275391,,
8/17/21 22:00,-0.24,-14.35073571,-24.27874683,4.076,-0.273,-0.322,2.110070801,0.501306152,-0.110024414,-0.206550293,-0.185100098,,
8/17/21 23:00,-0.25,-14.35513571,-24.29894683,3.729,-0.279,-0.322,2.43182373,0.930310059,-0.088574219,-0.206550293,-0.152924805,,
8/18/21 0:00,-0.24,-14.35923571,-24.28644683,4.533,-0.277,-0.32,2.517624512,0.501306152,-0.110024414,-0.217275391,-0.174375,,
8/18/21 1:00,-0.25,-14.36833571,-24.26764683,4.318,-0.279,-0.321,2.528349609,0.050852051,-0.174375,-0.249450684,-0.249450684,,
8/18/21 2:00,-0.25,-14.36663571,-24.24914683,4.135,-0.27,-0.322,2.238771973,0.619282227,-0.185100098,-0.292351074,-0.228000488,,
8/18/21 3:00,-0.24,-14.35983571,-24.23144683,4.044,-0.271,-0.32,1.970644531,0.544206543,-0.142199707,-0.260175781,-0.249450684,,
8/18/21 4:00,-0.25,-14.36733571,-24.21424683,4.108,-0.256,-0.32,2.088620605,0.737258301,-0.185100098,-0.260175781,-0.185100098,,
8/18/21 5:00,-0.25,-14.35853571,-24.20174683,4.4,-0.255,-0.32,2.056445313,0.662182617,-0.152924805,-0.238725586,-0.217275391,,
8/18/21 6:00,-0.25,-14.36713571,-24.18914683,4.155,-0.272,-0.318,2.549799805,0.565656738,-0.142199707,-0.238725586,-0.206550293,,
8/18/21 7:00,-0.25,-14.37243571,-24.17944683,3.904,-0.26,-0.319,2.635600586,0.179553223,-0.131474609,-0.249450684,-0.217275391,,
8/18/21 8:00,-0.26,-14.38323571,-24.17474683,4.042,-0.217,-0.318,2.839377441,0.072302246,-0.142199707,-0.249450684,-0.217275391,,
8/18/21 9:00,-0.26,-14.38313571,-24.16534683,4.088,-0.186,-0.319,2.882277832,0.179553223,-0.152924805,-0.249450684,-0.217275391,,
8/18/21 10:00,-0.27,-14.38973571,-24.16064683,4.148,-0.224,-0.317,2.721401367,0.37260498,-0.152924805,-0.249450684,-0.206550293,,
8/18/21 11:00,-0.27,-14.39473571,-24.16094683,3.687,-0.213,-0.32,2.528349609,0.844509277,-0.174375,-0.195825195,-0.217275391,,
8/18/21 12:00,-0.28,-14.39313571,-24.15864683,3.643,-0.222,-0.316,1.756142578,0.522756348,-0.185100098,-0.217275391,-0.195825195,,
8/18/21 13:00,-0.29,-14.40783571,-24.15734683,4.127,-0.242,-0.315,1.777592773,0.544206543,-0.185100098,-0.228000488,-0.228000488,,
8/18/21 14:00,-0.29,-14.40823571,-24.15604683,4.462,-0.238,-0.316,1.670341797,0.544206543,-0.206550293,-0.260175781,-0.217275391,,
8/18/21 15:00,-0.30,-14.41823571,-24.15524683,4.872,-0.241,-0.318,2.581975098,0.619282227,-0.206550293,-0.260175781,-0.228000488,,
8/18/21 16:00,-0.31,-14.42033571,-24.15384683,5.184,-0.246,-0.317,2.43182373,0.608557129,-0.228000488,-0.270900879,-0.238725586,,
8/18/21 17:00,-0.31,-14.43203571,-24.15074683,4.41,-0.251,-0.315,2.056445313,0.565656738,-0.185100098,-0.270900879,-0.238725586,,
8/18/21 18:00,-0.31,-14.43053571,-24.15004683,4.847,-0.237,-0.315,2.06717041,0.351154785,-0.174375,-0.260175781,-0.249450684,,
8/18/21 19:00,-0.32,-14.44033571,-24.14764683,4.611,-0.227,-0.317,2.02427002,0.254628906,-0.163649902,-0.260175781,-0.238725586,,
8/18/21 20:00,-0.32,-14.43523571,-24.14494683,4.096,-0.22,-0.316,2.142246094,0.233178711,-0.185100098,-0.249450684,-0.249450684,,
8/18/21 21:00,-0.32,-14.44543571,-24.15914683,4.584,-0.229,-0.316,2.034995117,0.254628906,-0.174375,-0.238725586,-0.228000488,,
8/18/21 22:00,-0.33,-14.44723571,-24.20514683,3.602,-0.221,-0.314,1.863393555,0.340429687,-0.163649902,-0.238725586,-0.228000488,,
8/18/21 23:00,-0.34,-14.46243571,-24.25784683,4.211,-0.21,-0.314,2.238771973,0.672907715,-0.142199707,-0.238725586,-0.217275391,,
8/19/21 0:00,-0.34,-14.46463571,-24.27824683,4.295,-0.213,-0.313,2.260222168,0.490581055,-0.152924805,-0.228000488,-0.206550293,,
8/19/21 1:00,-0.35,-14.46603571,-24.26844683,4.138,-0.217,-0.317,2.581975098,0.619282227,-0.228000488,-0.249450684,-0.217275391,,
8/19/21 2:00,-0.35,-14.47183571,-24.25554683,3.947,-0.197,-0.315,2.549799805,0.32970459,-0.206550293,-0.281625977,-0.228000488,,
8/19/21 3:00,-0.35,-14.47243571,-24.24514683,4.088,-0.2,-0.313,2.474724121,0.32970459,-0.217275391,-0.281625977,-0.249450684,,
8/19/21 4:00,-0.35,-14.47443571,-24.22834683,4.218,-0.207,-0.314,2.185146484,0.351154785,-0.228000488,-0.249450684,-0.195825195,,
8/19/21 5:00,-0.35,-14.47593571,-24.22094683,3.793,-0.208,-0.313,1.659616699,0.436955566,-0.174375,-0.238725586,-0.206550293,,
8/19/21 6:00,-0.35,-14.47823571,-24.21184683,4.149,-0.204,-0.314,1.638166504,0.447680664,-0.217275391,-0.228000488,-0.195825195,,
8/19/21 7:00,-0.35,-14.48373571,-24.20324683,4.341,-0.207,-0.314,1.906293945,0.394055176,-0.206550293,-0.238725586,-0.206550293,,
8/19/21 8:00,-0.36,-14.48253571,-24.19594683,4.43,-0.206,-0.314,2.045720215,0.404780273,-0.185100098,-0.238725586,-0.238725586,,
8/19/21 9:00,-0.37,-14.48693571,-24.18954683,4.454,-0.23,-0.314,1.74541748,0.361879883,-0.185100098,-0.260175781,-0.238725586,,
8/19/21 10:00,-0.36,-14.48933571,-24.18344683,3.468,-0.221,-0.311,2.324572754,0.340429687,-0.152924805,-0.281625977,-0.238725586,,
8/19/21 11:00,-0.36,-14.49223571,-24.17604683,3.972,-0.231,-0.313,2.292397461,0.072302246,-0.195825195,-0.292351074,-0.249450684,,
8/19/21 12:00,-0.36,-14.49703571,-24.17224683,3.442,-0.234,-0.312,2.24949707,0.32970459,-0.195825195,-0.292351074,-0.238725586,,
8/19/21 13:00,-0.37,-14.49583571,-24.16934683,4.038,-0.237,-0.313,1.852668457,0.308254395,-0.195825195,-0.303076172,-0.260175781,,
8/19/21 14:00,-0.37,-14.49743571,-24.16284683,4.318,-0.225,-0.312,1.605991211,0.32970459,-0.163649902,-0.281625977,-0.270900879,,
8/19/21 15:00,-0.38,-14.49773571,-24.16024683,4.715,-0.164,-0.311,1.681066895,0.340429687,-0.174375,-0.292351074,-0.260175781,,
8/19/21 16:00,-0.38,-14.50053571,-24.15254683,4.707,-0.185,-0.311,1.917019043,0.383330078,-0.185100098,-0.281625977,-0.238725586,,
8/19/21 17:00,-0.38,-14.49703571,-24.14424683,4.66,-0.205,-0.311,1.809768066,0.436955566,-0.195825195,-0.292351074,-0.238725586,,
8/19/21 18:00,-0.38,-14.49703571,-24.13944683,4.935,-0.176,-0.312,1.917019043,0.490581055,-0.217275391,-0.324526367,-0.292351074,,
8/19/21 19:00,-0.37,-14.49483571,-24.13144683,4.208,-0.174,-0.311,1.713242188,0.490581055,-0.238725586,-0.260175781,-0.249450684,,
8/19/21 20:00,-0.38,-14.49343571,-24.13154683,5.073,-0.226,-0.314,1.734692383,0.351154785,-0.152924805,-0.270900879,-0.206550293,,
8/19/21 21:00,-0.38,-14.50043571,-24.13004683,5.065,-0.241,-0.312,1.981369629,0.436955566,-0.228000488,-0.260175781,-0.238725586,,
8/19/21 22:00,-0.38,-14.49863571,-24.13794683,4.893,-0.197,-0.31,1.906293945,0.32970459,-0.206550293,-0.281625977,-0.238725586,,
8/19/21 23:00,-0.38,-14.50303571,-24.18444683,4.533,-0.209,-0.311,1.648891602,0.286804199,-0.120749512,-0.281625977,-0.228000488,,
8/20/21 0:00,-0.37,-14.49703571,-24.24354683,4.018,-0.234,-0.309,1.927744141,0.426230469,-0.152924805,-0.217275391,-0.238725586,,
8/20/21 1:00,-0.37,-14.49923571,-24.27284683,4.07,-0.292,-0.31,1.970644531,0.458405762,-0.099299316,-0.217275391,-0.228000488,,
8/20/21 2:00,-0.38,-14.49983571,-24.26394683,3.882,-0.281,-0.311,1.949194336,0.458405762,-0.088574219,-0.217275391,-0.110024414,,
8/20/21 3:00,-0.37,-14.49673571,-24.24864683,4.502,-0.271,-0.312,2.260222168,0.136652832,-0.174375,-0.228000488,-0.195825195,,
8/20/21 4:00,-0.37,-14.49303571,-24.23224683,4.32,-0.242,-0.309,2.077895508,0.083027344,-0.152924805,-0.195825195,-0.206550293,,
8/20/21 5:00,-0.37,-14.49083571,-24.21694683,4.139,-0.259,-0.309,2.06717041,0.351154785,-0.174375,-0.206550293,-0.185100098,,
8/20/21 6:00,-0.37,-14.49003571,-24.20384683,4.477,-0.278,-0.311,2.034995117,0.533481445,-0.152924805,-0.260175781,-0.206550293,,
8/20/21 7:00,-0.36,-14.48373571,-24.18484683,4.095,-0.3,-0.31,1.938469238,0.490581055,-0.163649902,-0.249450684,-0.185100098,,
8/20/21 8:00,-0.36,-14.48483571,-24.16844683,4.105,-0.304,-0.311,2.120795898,0.469130859,-0.163649902,-0.249450684,-0.228000488,,
